LoadID,LoadNumber,Status,ShipperID,CarrierID,OriginCity,OriginState,OriginZip,DestCity,DestState,DestZip,PickupDate,DeliveryDate,EquipmentType,Commodity,WeightLbs,Miles,CustomerRate,CarrierRate,FuelSurcharge,PONumber,BOLNumber,PRONumber,PODReceived,ExceptionNotes,DriverName,DriverPhone,CreatedAt
687,MF-10687,Delivered,87,53,Seattle,WA,98134,Portland,OR,97210,2026-06-02,2026-06-04,Flatbed,Frozen food,43928,1683,2319,1992,416.91,PO-6600687,BOL665148,PRO9854283,Y,,,,2026-05-28 00:00:00
688,MF-10688,Dispatched,88,87,Chicago,IL,60608,Newark,NJ,07105,2026-08-16,2026-08-21,Reefer,Freshline dairy,31721,652,2746,2235,430.47,PO-6900688,BOL430108,PRO2936374,N,,Ryan Shah,555-500-4998,2026-05-29 00:00:00
689,MF-10689,In Transit,89,51,Houston,TX,77029,Los Angeles,CA,90021,2026-08-15,2026-08-19,Van,Retail freight,35449,650,4076,3455,419.97,PO-7600689,BOL968033,PRO3101870,N,,Elena Okafor,555-278-6935,2026-05-30 00:00:00
690,MF-10690,Available,90,,Chicago,IL,60608,Newark,NJ,07105,2026-08-14,2026-08-18,Flatbed,Electronics,25057,1809,4127,,387.17,PO-5800690,BOL458163,,N,,,,2026-05-31 00:00:00
691,MF-10691,Delivered,91,97,Charlotte,NC,28208,Jacksonville,FL,32218,2026-06-22,2026-06-24,Reefer,Frozen food,38792,1701,1463,1175,178.28,PO-4600691,BOL232537,PRO8238024,Y,,,,2026-06-01 00:00:00
692,MF-10692,Delivered,92,86,Phoenix,AZ,85043,Denver,CO,80216,2026-08-16,2026-08-18,Flatbed,Plastic resin,23822,1638,2851,2274,426.77,PO-5800692,BOL224811,,Y,,,,2026-06-02 00:00:00
693,MF-10693,Covered,93,109,Minneapolis,MN,55401,Chicago,IL,60608,2026-08-17,2026-08-22,Van,Dry grocery,37418,2045,1702,1503,196.57,PO-6600693,BOL761475,PRO8309667,N,,,,2026-06-03 00:00:00
694,MF-10694,Delivered,94,136,Baltimore,MD,21224,Philadelphia,PA,19148,2026-05-28,2026-05-30,Van,Electronics,32240,1560,3486,2759,591.09,PO-8100694,BOL575557,PRO8358269,Y,,,,2026-06-04 00:00:00
695,MF-10695,Delivered,95,39,Baltimore,MD,21224,Philadelphia,PA,19148,2026-08-13,2026-08-15,Reefer,Frozen food,35963,764,3551,3058,583.81,PO-6000695,BOL502724,,Y,,,,2026-06-05 00:00:00
696,MF-10696,Delivered,96,63,Baltimore,MD,21224,Philadelphia,PA,19148,2026-08-20,2026-08-22,Flatbed,Steel coils,18852,422,3920,3230,449.76,PO-5800696,BOL387150,PRO4751945,Y,,,,2026-06-06 00:00:00
697,MF-10697,Available,97,,El Paso,TX,79901,Albuquerque,NM,87102,2026-08-22,2026-08-27,Van,Paper rolls,14289,603,4129,,445.37,PO-7500697,BOL979535,PRO3832873,N,,,,2026-06-07 00:00:00
698,MF-10698,Delivered,98,25,Salt Lake City,UT,84104,Boise,ID,83702,2026-06-17,2026-06-22,Van,Beverages,35951,1679,1505,1251,162.82,PO-6800698,BOL646196,,Y,,,,2026-06-08 00:00:00
699,MF-10699,Delivered,99,63,El Paso,TX,79901,Albuquerque,NM,87102,2026-08-10,2026-08-14,Reefer,Frozen food,31181,1825,2540,2241,232.78,PO-4500699,BOL880431,PRO2247391,Y,,,,2026-06-09 00:00:00
700,MF-10700,Delivered,100,113,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-07-21,2026-07-25,Flatbed,Lumber,10513,1067,1703,1496,189.85,PO-4600700,BOL839354,PRO6327222,Y,,,,2026-06-10 00:00:00
701,MF-10701,Delivered,101,32,Atlanta,GA,30318,Miami,FL,33142,2026-06-05,2026-06-06,Van,Electronics,17924,1172,2301,2011,245.12,PO-5100701,BOL869194,PRO3211101,Y,,,,2026-06-11 00:00:00
702,MF-10702,Delivered,102,1,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-06-20,2026-06-22,Reefer,Frozen food,35404,1588,3903,3158,381.76,PO-5600702,BOL743173,PRO4937877,Y,,,,2026-06-12 00:00:00
703,MF-10703,In Transit,103,39,Indianapolis,IN,46225,Columbus,OH,43215,2026-08-18,2026-08-20,Van,Steel coils,14326,628,3848,3193,492.91,PO-4700703,BOL891634,PRO8039619,N,,Nia Diaz,555-845-7425,2026-06-13 00:00:00
704,MF-10704,Cancelled,104,15,Indianapolis,IN,46225,Columbus,OH,43215,2026-07-25,2026-07-29,Van,Beverages,34089,1623,2706,2360,310.53,PO-4800704,BOL911264,PRO9206984,N,,,,2026-06-14 00:00:00
705,MF-10705,In Transit,105,35,Indianapolis,IN,46225,Columbus,OH,43215,2026-08-26,2026-08-29,Flatbed,Paper rolls,36963,1050,2471,2160,299.29,PO-6500705,BOL373363,PRO5501616,N,,Sofia Patel,555-775-6295,2026-06-15 00:00:00
706,MF-10706,In Transit,106,42,Seattle,WA,98134,Portland,OR,97210,2026-08-21,2026-08-22,Reefer,Frozen food,29606,444,4593,3984,802.80,PO-7800706,BOL665987,,N,,Jamal Kowalski,555-748-4378,2026-06-16 00:00:00
707,MF-10707,Dispatched,107,50,Dallas,TX,75212,Atlanta,GA,30318,2026-08-25,2026-08-28,Flatbed,Frozen food,43107,990,3593,2902,343.85,PO-8500707,BOL340474,,N,,Maria Okafor,555-415-6932,2026-06-17 00:00:00
708,MF-10708,Delivered,108,28,Dallas,TX,75212,Atlanta,GA,30318,2026-07-14,2026-07-18,Flatbed,Paper rolls,42508,389,1547,1389,240.58,PO-7200708,BOL517267,PRO1709427,Y,,,,2026-06-18 00:00:00
709,MF-10709,Delivered,109,113,Chicago,IL,60608,Newark,NJ,07105,2026-08-22,2026-08-24,Flatbed,Paper rolls,34263,448,4471,3564,708.23,PO-8700709,BOL383114,PRO2283911,N,,,,2026-06-19 00:00:00
710,MF-10710,Delivered,110,139,Phoenix,AZ,85043,Denver,CO,80216,2026-08-23,2026-08-24,Flatbed,Electronics,20732,1882,1791,1581,285.24,PO-7800710,BOL427354,PRO8132878,Y,,,,2026-06-20 00:00:00
711,MF-10711,In Transit,111,72,Chicago,IL,60608,Newark,NJ,07105,2026-08-22,2026-08-25,Van,Frozen food,34629,1328,2592,2177,264.97,PO-5700711,BOL606828,,N,,Carlos Shah,555-682-7169,2026-06-21 00:00:00
712,MF-10712,Dispatched,112,81,Phoenix,AZ,85043,Denver,CO,80216,2026-08-20,2026-08-21,Flatbed,Plastic resin,23211,1095,2317,1994,191.13,PO-6300712,BOL599967,PRO6211168,N,,Hannah Bennett,555-310-8409,2026-06-22 00:00:00
713,MF-10713,Delivered,113,22,Phoenix,AZ,85043,Denver,CO,80216,2026-08-13,2026-08-18,Van,Beverages,39032,1251,1743,1394,246.89,PO-8600713,BOL980436,PRO4899524,Y,,,,2026-06-23 00:00:00
714,MF-10714,Delivered,114,42,Baltimore,MD,21224,Philadelphia,PA,19148,2026-07-24,2026-07-28,Flatbed,Retail freight,34642,1964,1549,1277,211.49,PO-4000714,BOL381170,PRO9199476,Y,,,,2026-06-24 00:00:00
715,MF-10715,In Transit,115,45,Baltimore,MD,21224,Philadelphia,PA,19148,2026-08-16,2026-08-18,Reefer,Beverages,8892,511,4264,3372,395.39,PO-7300715,BOL884490,,N,,Elena Nguyen,555-307-7974,2026-06-25 00:00:00
716,MF-10716,Delivered,116,81,St. Louis,MO,63102,Kansas City,MO,64120,2026-08-21,2026-08-25,Van,Lumber,8606,787,4467,4030,544.15,PO-4700716,BOL556633,PRO5548431,Y,,,,2026-06-26 00:00:00
717,MF-10717,In Transit,117,19,El Paso,TX,79901,Albuquerque,NM,87102,2026-08-17,2026-08-19,Reefer,Beverages,29638,2078,3876,3159,489.49,PO-8700717,BOL855111,PRO3270615,N,,Ryan Cole,555-580-9509,2026-06-27 00:00:00
718,MF-10718,Delivered,118,59,Atlanta,GA,30318,Miami,FL,33142,2026-08-24,2026-08-27,Van,Auto parts,14150,1281,1422,1171,140.45,PO-6900718,BOL447115,,Y,,,,2026-06-28 00:00:00
719,MF-10719,In Transit,119,114,Chicago,IL,60608,Dallas,TX,75212,2026-08-25,2026-08-28,Flatbed,Paper rolls,28037,932,2564,2294,427.70,PO-7900719,BOL904246,PRO5273985,N,,Hannah Okoye,555-397-5498,2026-06-29 00:00:00
720,MF-10720,In Transit,120,20,Atlanta,GA,30318,Miami,FL,33142,2026-08-25,2026-08-30,Van,Paper rolls,33096,856,1918,1710,266.09,PO-7600720,BOL909478,PRO5651273,N,,Carlos Kowalski,555-469-2676,2026-06-30 00:00:00
721,MF-10721,Cancelled,1,1,Memphis,TN,38118,Houston,TX,77029,2026-07-30,2026-08-01,Van,Paper rolls,17393,517,1774,1614,251.01,PO-7000721,BOL100258,,N,,,,2026-07-01 00:00:00
722,MF-10722,Available,2,,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-08-24,2026-08-29,Reefer,Beverages,40792,1736,3332,,375.55,PO-4700722,BOL352468,PRO7330203,N,,,,2026-07-02 00:00:00
723,MF-10723,Dispatched,3,87,Indianapolis,IN,46225,Columbus,OH,43215,2026-08-21,2026-08-24,Reefer,Frozen food,36943,1183,4313,3450,533.62,PO-8400723,BOL927289,,N,,Kate Singh,555-370-5550,2026-07-03 00:00:00
724,MF-10724,Delivered,4,23,Seattle,WA,98134,Portland,OR,97210,2026-06-03,2026-06-06,Van,Retail freight,22010,1443,4556,3981,696.38,PO-7500724,BOL300261,PRO4003215,Y,,,,2026-07-04 00:00:00
725,MF-10725,Available,5,,Kansas City,MO,64120,Denver,CO,80216,2026-08-23,2026-08-27,Reefer,Frozen food,29525,372,1422,,197.12,PO-6300725,BOL366086,PRO1218011,N,,,,2026-07-05 00:00:00
726,MF-10726,In Transit,6,115,Indianapolis,IN,46225,Columbus,OH,43215,2026-08-16,2026-08-19,Reefer,Frozen food,38854,1424,3743,3350,622.53,PO-8000726,BOL576557,PRO8943146,N,,Carlos Hernandez,555-840-1937,2026-07-06 00:00:00
727,MF-10727,Dispatched,7,4,Seattle,WA,98134,Portland,OR,97210,2026-08-26,2026-08-29,Flatbed,Auto parts,12084,823,1889,1488,271.54,PO-4600727,BOL999563,PRO4257839,N,,Keisha Brooks,555-284-7874,2026-07-07 00:00:00
728,MF-10728,In Transit,8,129,Louisville,KY,40210,Nashville,TN,37210,2026-08-21,2026-08-24,Van,Electronics,12256,575,3105,2786,456.32,PO-8800728,BOL625887,,N,,Hannah Okafor,555-214-7605,2026-07-08 00:00:00
729,MF-10729,Delivered,9,36,Dallas,TX,75212,Atlanta,GA,30318,2026-06-30,2026-07-01,Flatbed,Paper rolls,8211,817,3076,2473,475.80,PO-5700729,BOL687789,PRO6728622,Y,,,,2026-07-09 00:00:00
730,MF-10730,Delivered,10,12,Dallas,TX,75212,Atlanta,GA,30318,2026-06-14,2026-06-18,Van,Frozen food,9317,1750,1753,1412,243.87,PO-5000730,BOL927050,,Y,,,,2026-07-10 00:00:00
731,MF-10731,In Transit,11,42,Charlotte,NC,28208,Jacksonville,FL,32218,2026-08-25,2026-08-27,Flatbed,Paper rolls,28679,1027,4291,3519,462.98,PO-5400731,BOL975849,,N,,Luis Kim,555-254-7214,2026-07-11 00:00:00
732,MF-10732,Available,12,,Phoenix,AZ,85043,Denver,CO,80216,2026-08-22,2026-08-25,Flatbed,Beverages,31275,1365,2483,,221.59,PO-6300732,BOL465805,PRO9775200,N,,,,2026-07-12 00:00:00
733,MF-10733,Delivered,13,54,Charlotte,NC,28208,Jacksonville,FL,32218,2026-08-21,2026-08-26,Van,Lumber,26919,604,4276,3595,618.31,PO-6100733,BOL833640,PRO5512234,Y,,,,2026-07-13 00:00:00
734,MF-10734,Delivered,14,73,Minneapolis,MN,55401,Chicago,IL,60608,2026-07-23,2026-07-25,Reefer,Frozen food,29167,942,3985,3212,374.52,PO-7600734,BOL496267,PRO1567905,Y,,,,2026-07-14 00:00:00
735,MF-10735,Delivered,15,2,Minneapolis,MN,55401,Chicago,IL,60608,2026-06-06,2026-06-09,Van,Plastic resin,31462,807,2779,2419,250.17,PO-5000735,BOL589518,PRO1364903,Y,,,,2026-07-15 00:00:00
736,MF-10736,Delivered,16,125,El Paso,TX,79901,Albuquerque,NM,87102,2026-06-11,2026-06-16,Reefer,Freshline dairy,39624,1569,2434,2145,340.99,PO-6500736,BOL414754,,Y,,,,2026-07-16 00:00:00
737,MF-10737,Available,17,,Salt Lake City,UT,84104,Boise,ID,83702,2026-08-14,2026-08-19,Van,Plastic resin,34263,1394,3144,,494.89,PO-4100737,BOL271993,PRO6042941,N,,,,2026-07-17 00:00:00
738,MF-10738,Available,18,,El Paso,TX,79901,Albuquerque,NM,87102,2026-08-17,2026-08-19,Van,Retail freight,13924,813,4629,,814.66,PO-8900738,BOL248332,PRO8695935,N,,,,2026-07-18 00:00:00
739,MF-10739,Delivered,19,26,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-08-25,2026-08-27,Van,Steel coils,13909,1663,2156,1752,216.32,PO-5500739,BOL261625,PRO7279004,Y,,,,2026-07-19 00:00:00
740,MF-10740,Delivered,20,76,Atlanta,GA,30318,Miami,FL,33142,2026-07-12,2026-07-13,Flatbed,Plastic resin,23908,1742,3334,2912,543.89,PO-4600740,BOL506400,,Y,,,,2026-07-20 00:00:00
741,MF-10741,Dispatched,21,37,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-08-20,2026-08-23,Flatbed,Plastic resin,9762,634,2820,2392,434.40,PO-7800741,BOL286814,PRO7193016,N,,Kate Murphy,555-746-2174,2026-07-21 00:00:00
742,MF-10742,Delivered,22,140,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-06-08,2026-06-13,Reefer,Frozen food,27787,1071,1965,1670,165.89,PO-4500742,BOL456082,PRO4017812,Y,,,,2026-07-22 00:00:00
743,MF-10743,Delivered,23,121,Kansas City,MO,64120,Denver,CO,80216,2026-07-17,2026-07-21,Reefer,Freshline dairy,41904,1888,3127,2517,374.68,PO-4600743,BOL587506,PRO6809729,Y,,,,2026-07-23 00:00:00
744,MF-10744,In Transit,24,2,Memphis,TN,38118,Houston,TX,77029,2026-08-16,2026-08-20,Van,Retail freight,34326,1045,4211,3552,541.59,PO-8900744,BOL157159,,N,,Luis Shah,555-719-7291,2026-07-24 00:00:00
745,MF-10745,Delivered,25,82,Kansas City,MO,64120,Denver,CO,80216,2026-06-09,2026-06-13,Reefer,Beverages,19720,1048,3591,3289,327.38,PO-7400745,BOL896509,PRO2342330,Y,,,,2026-07-25 00:00:00
746,MF-10746,Delivered,26,26,Louisville,KY,40210,Nashville,TN,37210,2026-06-11,2026-06-14,Flatbed,Electronics,10611,428,3263,2743,412.69,PO-7100746,BOL582607,PRO7195765,Y,,,,2026-07-26 00:00:00
747,MF-10747,Delivered,27,142,Detroit,MI,48209,Cleveland,OH,44113,2026-05-31,2026-06-03,Van,Lumber,29275,789,2601,2158,212.64,PO-8000747,BOL137345,PRO6993567,Y,,,,2026-07-27 00:00:00
748,MF-10748,Dispatched,28,11,Chicago,IL,60608,Newark,NJ,07105,2026-08-23,2026-08-25,Flatbed,Frozen food,38017,1591,3165,2864,362.51,PO-7900748,BOL355958,PRO9783858,N,,Luis Brooks,555-848-9084,2026-07-28 00:00:00
749,MF-10749,In Transit,29,52,Detroit,MI,48209,Cleveland,OH,44113,2026-08-25,2026-08-28,Van,Auto parts,27790,1045,4371,3457,755.06,PO-6500749,BOL123470,,N,,Kate Garcia,555-591-9398,2026-07-29 00:00:00
750,MF-10750,Dispatched,30,145,Dallas,TX,75212,Atlanta,GA,30318,2026-08-20,2026-08-21,Van,Electronics,11200,946,3608,3245,376.59,PO-7600750,BOL595890,,N,,Carlos Kim,555-830-9422,2026-07-30 00:00:00
751,MF-10751,Available,31,,Phoenix,AZ,85043,Denver,CO,80216,2026-08-15,2026-08-17,Reefer,Beverages,19879,1568,1587,,222.91,PO-5800751,BOL385925,,N,,,,2026-07-31 00:00:00
752,MF-10752,Delivered,32,36,Minneapolis,MN,55401,Chicago,IL,60608,2026-06-02,2026-06-04,Reefer,Beverages,9184,1632,4000,3298,408.53,PO-6000752,BOL331795,,Y,,,,2026-08-01 00:00:00
753,MF-10753,Delivered,33,114,St. Louis,MO,63102,Kansas City,MO,64120,2026-06-11,2026-06-15,Flatbed,Retail freight,30321,834,3348,3047,272.05,PO-6200753,BOL962588,PRO8750193,Y,,,,2026-08-02 00:00:00
754,MF-10754,Covered,34,128,Baltimore,MD,21224,Philadelphia,PA,19148,2026-08-23,2026-08-28,Van,Plastic resin,13151,1473,2447,2046,357.43,PO-7100754,BOL688592,PRO2394052,N,,,,2026-08-03 00:00:00
755,MF-10755,Delivered,35,140,Baltimore,MD,21224,Philadelphia,PA,19148,2026-07-18,2026-07-21,Reefer,Beverages,31044,1336,2038,1767,197.02,PO-6700755,BOL535571,PRO1392726,Y,,,,2026-08-04 00:00:00
756,MF-10756,Dispatched,36,31,Salt Lake City,UT,84104,Boise,ID,83702,2026-08-18,2026-08-22,Reefer,Frozen food,26962,545,3020,2447,541.22,PO-5000756,BOL904126,PRO7729618,N,,Andre Cole,555-326-2588,2026-08-05 00:00:00
757,MF-10757,In Transit,37,59,El Paso,TX,79901,Albuquerque,NM,87102,2026-08-14,2026-08-16,Flatbed,Steel coils,28825,1208,4120,3723,725.22,PO-7400757,BOL658375,PRO7777424,N,,Omar Ali,555-845-2730,2026-08-06 00:00:00
758,MF-10758,In Transit,38,21,Atlanta,GA,30318,Miami,FL,33142,2026-08-22,2026-08-26,Van,Plastic resin,14443,965,4524,3822,439.86,PO-7700758,BOL784829,PRO8017399,N,,Mei Okoye,555-745-6473,2026-08-07 00:00:00
759,MF-10759,Delivered,39,18,El Paso,TX,79901,Albuquerque,NM,87102,2026-06-07,2026-06-09,Flatbed,Electronics,9496,845,1729,1493,264.91,PO-7900759,BOL362081,,Y,,,,2026-08-08 00:00:00
760,MF-10760,In Transit,40,139,Chicago,IL,60608,Dallas,TX,75212,2026-08-21,2026-08-22,Flatbed,Plastic resin,19482,1147,3275,2723,548.45,PO-8500760,BOL309490,,N,,Elena Okafor,555-397-3644,2026-08-09 00:00:00
761,MF-10761,Delivered,41,73,Atlanta,GA,30318,Miami,FL,33142,2026-07-30,2026-08-04,Reefer,Beverages,40782,1493,2390,2130,423.70,PO-4700761,BOL942726,PRO6557607,Y,,,,2026-08-10 00:00:00
762,MF-10762,Covered,42,134,Newark,NJ,07105,Charlotte,NC,28208,2026-08-23,2026-08-27,Van,Dry grocery,42063,1142,4466,3503,659.57,PO-6400762,BOL173783,PRO5362566,N,,,,2026-08-11 00:00:00
763,MF-10763,Available,43,,Newark,NJ,07105,Charlotte,NC,28208,2026-08-15,2026-08-20,Flatbed,Lumber,39510,1875,4327,,356.42,PO-8600763,BOL162690,,N,,,,2026-08-12 00:00:00
764,MF-10764,Delivered,44,130,Memphis,TN,38118,Houston,TX,77029,2026-07-10,2026-07-14,Flatbed,Beverages,15325,1658,1908,1515,314.26,PO-5000764,BOL484265,PRO6701478,Y,,,,2026-08-13 00:00:00
765,MF-10765,Delivered,45,34,Indianapolis,IN,46225,Columbus,OH,43215,2026-06-25,2026-06-27,Van,Retail freight,24038,1730,1703,1437,257.00,PO-5600765,BOL459077,,Y,,,,2026-08-14 00:00:00
766,MF-10766,Delivered,46,95,Detroit,MI,48209,Cleveland,OH,44113,2026-05-28,2026-05-31,Reefer,Frozen food,32304,1334,2006,1711,165.68,PO-6300766,BOL848476,,Y,,,,2026-08-15 00:00:00
767,MF-10767,Available,47,,Louisville,KY,40210,Nashville,TN,37210,2026-08-17,2026-08-20,Reefer,Beverages,16424,480,2607,,248.82,PO-7800767,BOL406533,PRO5316874,N,,,,2026-08-16 00:00:00
768,MF-10768,In Transit,48,39,Louisville,KY,40210,Nashville,TN,37210,2026-08-23,2026-08-28,Van,Electronics,39258,1446,4453,4015,586.38,PO-5000768,BOL460934,PRO9406983,N,,James Hernandez,555-572-9332,2026-08-17 00:00:00
769,MF-10769,Delivered,49,115,Chicago,IL,60608,Newark,NJ,07105,2026-07-08,2026-07-12,Van,Lumber,12243,881,3382,3062,275.37,PO-5400769,BOL424333,,Y,,,,2026-08-18 00:00:00
770,MF-10770,Delivered,50,50,Dallas,TX,75212,Atlanta,GA,30318,2026-06-03,2026-06-05,Reefer,Beverages,42348,2019,1449,1300,238.47,PO-5400770,BOL877391,,Y,,,,2026-05-01 00:00:00
771,MF-10771,In Transit,51,46,Charlotte,NC,28208,Jacksonville,FL,32218,2026-08-16,2026-08-17,Flatbed,Frozen food,42271,687,1725,1579,147.66,PO-5500771,BOL368511,PRO4064939,N,,Carlos Bennett,555-747-9810,2026-05-02 00:00:00
772,MF-10772,In Transit,52,23,Phoenix,AZ,85043,Denver,CO,80216,2026-08-23,2026-08-27,Van,Electronics,12172,2035,4443,3583,724.52,PO-4800772,BOL647941,,N,,Carlos Bennett,555-484-2496,2026-05-03 00:00:00
773,MF-10773,Delivered,53,77,Charlotte,NC,28208,Jacksonville,FL,32218,2026-06-12,2026-06-17,Reefer,Frozen food,12787,582,4600,3620,731.41,PO-7000773,BOL222060,PRO8986555,Y,,,,2026-05-04 00:00:00
774,MF-10774,Delivered,54,39,Minneapolis,MN,55401,Chicago,IL,60608,2026-06-10,2026-06-14,Flatbed,Dry grocery,20766,1386,1856,1634,230.63,PO-8000774,BOL744259,PRO1008306,Y,,,,2026-05-05 00:00:00
775,MF-10775,Delivered,55,81,Salt Lake City,UT,84104,Boise,ID,83702,2026-06-10,2026-06-13,Flatbed,Auto parts,27637,721,3379,2878,591.81,PO-7400775,BOL361118,,Y,,,,2026-05-06 00:00:00
776,MF-10776,In Transit,56,15,Salt Lake City,UT,84104,Boise,ID,83702,2026-08-16,2026-08-20,Van,Beverages,36312,1558,3430,2753,296.89,PO-5900776,BOL199161,PRO8435634,N,,James Johnson,555-721-8708,2026-05-07 00:00:00
777,MF-10777,Delivered,57,141,Salt Lake City,UT,84104,Boise,ID,83702,2026-08-01,2026-08-02,Van,Paper rolls,14744,1582,2650,2185,352.56,PO-5900777,BOL739135,,Y,,,,2026-05-08 00:00:00
778,MF-10778,In Transit,58,142,Chicago,IL,60608,Dallas,TX,75212,2026-08-24,2026-08-26,Reefer,Frozen food,25654,648,3340,2910,530.64,PO-5600778,BOL594908,PRO6093866,N,,Kate Kowalski,555-533-9461,2026-05-09 00:00:00
779,MF-10779,Delivered,59,139,Atlanta,GA,30318,Miami,FL,33142,2026-07-14,2026-07-17,Reefer,Freshline dairy,34481,293,3011,2670,242.59,PO-6600779,BOL470789,PRO3347640,Y,,,,2026-05-10 00:00:00
780,MF-10780,Cancelled,60,27,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-08-23,2026-08-25,Flatbed,Steel coils,36016,1799,2607,2337,214.73,PO-6400780,BOL441505,PRO4346251,N,,,,2026-05-11 00:00:00
781,MF-10781,Dispatched,61,10,Memphis,TN,38118,Houston,TX,77029,2026-08-22,2026-08-23,Van,Auto parts,39918,691,1588,1412,188.98,PO-5700781,BOL736176,PRO1995171,N,,Omar Diaz,555-807-8698,2026-05-12 00:00:00
782,MF-10782,Delivered,62,52,Memphis,TN,38118,Houston,TX,77029,2026-07-21,2026-07-26,Reefer,Frozen food,35117,1868,4471,3533,794.58,PO-4900782,BOL257726,PRO4355347,Y,,,,2026-05-13 00:00:00
783,MF-10783,In Transit,63,97,Indianapolis,IN,46225,Columbus,OH,43215,2026-08-23,2026-08-26,Flatbed,Steel coils,28575,1927,1975,1753,171.43,PO-6300783,BOL910237,PRO4603961,N,,Elena Okafor,555-498-1358,2026-05-14 00:00:00
784,MF-10784,Delivered,64,51,Seattle,WA,98134,Portland,OR,97210,2026-07-27,2026-07-31,Reefer,Beverages,9516,467,2460,2006,380.72,PO-4700784,BOL773437,PRO7648944,Y,,,,2026-05-15 00:00:00
785,MF-10785,Covered,65,86,Kansas City,MO,64120,Denver,CO,80216,2026-08-18,2026-08-19,Reefer,Beverages,29434,1798,3190,2932,561.37,PO-7400785,BOL615909,,N,,,,2026-05-16 00:00:00
786,MF-10786,Delivered,66,12,Indianapolis,IN,46225,Columbus,OH,43215,2026-08-16,2026-08-21,Flatbed,Frozen food,38700,1429,4671,3979,771.41,PO-8100786,BOL300160,PRO8230086,Y,,,,2026-05-17 00:00:00
787,MF-10787,Covered,67,118,Dallas,TX,75212,Atlanta,GA,30318,2026-08-19,2026-08-21,Reefer,Frozen food,42584,1779,2144,1866,244.38,PO-8400787,BOL875378,PRO8254420,N,,,,2026-05-18 00:00:00
788,MF-10788,Available,68,,Chicago,IL,60608,Newark,NJ,07105,2026-08-17,2026-08-20,Van,Electronics,8559,641,4792,,570.22,PO-6000788,BOL547898,,N,,,,2026-05-19 00:00:00
789,MF-10789,Covered,69,118,Chicago,IL,60608,Newark,NJ,07105,2026-08-18,2026-08-22,Flatbed,Paper rolls,18001,566,4553,4074,785.55,PO-8900789,BOL255486,,N,,,,2026-05-20 00:00:00
790,MF-10790,Delivered,70,6,Dallas,TX,75212,Atlanta,GA,30318,2026-06-18,2026-06-23,Van,Lumber,23080,1527,1683,1389,187.71,PO-5300790,BOL311499,,Y,,,,2026-05-21 00:00:00
791,MF-10791,Delivered,71,142,Phoenix,AZ,85043,Denver,CO,80216,2026-07-27,2026-07-29,Reefer,Frozen food,9666,1089,3200,2551,559.36,PO-8700791,BOL995681,PRO7382330,Y,,,,2026-05-22 00:00:00
792,MF-10792,Delivered,72,27,Minneapolis,MN,55401,Chicago,IL,60608,2026-07-05,2026-07-07,Reefer,Frozen food,41849,429,2117,1801,291.79,PO-5000792,BOL893359,,Y,,,,2026-05-23 00:00:00
793,MF-10793,Available,73,,Minneapolis,MN,55401,Chicago,IL,60608,2026-08-15,2026-08-18,Reefer,Frozen food,31583,1158,1771,,283.32,PO-5600793,BOL633447,,N,,,,2026-05-24 00:00:00
794,MF-10794,Delivered,74,56,Charlotte,NC,28208,Jacksonville,FL,32218,2026-07-08,2026-07-12,Van,Retail freight,27706,649,2669,2394,329.39,PO-8400794,BOL188553,PRO7537849,Y,,,,2026-05-25 00:00:00
795,MF-10795,Covered,75,6,Minneapolis,MN,55401,Chicago,IL,60608,2026-08-22,2026-08-25,Van,Paper rolls,18207,467,2126,1826,197.28,PO-8400795,BOL592634,PRO2026454,N,,,,2026-05-26 00:00:00
796,MF-10796,In Transit,76,52,Baltimore,MD,21224,Philadelphia,PA,19148,2026-08-15,2026-08-18,Flatbed,Plastic resin,19902,927,3524,3224,543.39,PO-4700796,BOL924764,,N,,Keisha Chen,555-376-3861,2026-05-27 00:00:00
797,MF-10797,In Transit,77,34,El Paso,TX,79901,Albuquerque,NM,87102,2026-08-20,2026-08-23,Flatbed,Retail freight,34716,275,3327,2611,556.28,PO-7400797,BOL495351,PRO9811471,N,,James Okoye,555-539-1466,2026-05-28 00:00:00
798,MF-10798,Delivered,78,29,Salt Lake City,UT,84104,Boise,ID,83702,2026-08-24,2026-08-27,Van,Plastic resin,35202,1933,1860,1703,235.18,PO-7400798,BOL561809,,Y,,,,2026-05-29 00:00:00
799,MF-10799,In Transit,79,76,El Paso,TX,79901,Albuquerque,NM,87102,2026-08-22,2026-08-26,Reefer,Freshline dairy,20863,437,3357,2850,547.56,PO-5400799,BOL639737,,N,,Elena Ali,555-828-2579,2026-05-30 00:00:00
800,MF-10800,Available,80,,Atlanta,GA,30318,Miami,FL,33142,2026-08-16,2026-08-17,Flatbed,Frozen food,14896,691,4337,,522.10,PO-5400800,BOL362847,,N,,,,2026-05-31 00:00:00
